 # DUMP format #2, bez=mcbxh.1r1       , number of particles=           2
 # dump period=         100 , first turn=           1 , last turn=          -1
 # ID turn s[m] x[mm] xp[mrad] y[mm] yp[mrad] z[mm] dE/E[1] ktrack
        2    25701     29.84200 -5.258410448E-01  1.819639110E-02  5.022482419E+00  3.620940197E-01  4.113532835E+01 -1.093018301E-04       11
        1    25701  13359.13123  3.393798475E+00 -6.123552832E-02  7.222858490E-01  3.788287625E-02  4.157816555E+01 -9.717426489E-05       11
        2    25701  13359.13123  3.393788067E+00 -6.123539022E-02  7.222855944E-01  3.788285820E-02  4.157816447E+01 -9.717428624E-05       11
        1    25701  26629.04120 -7.745603372E-01  4.154362787E-02 -3.468881121E+00 -6.242598866E-02  4.199184143E+01 -9.717426489E-05       11
        2    25701  26629.04120 -7.745419490E-01  4.154228945E-02 -3.468880781E+00 -6.242598317E-02  4.199184044E+01 -9.717428624E-05       11
        1    25801     29.84200 -5.213672344E-01  1.822172075E-02  4.983010567E+00  3.592798390E-01 -8.498054329E+00 -2.611456550E-04       11
        2    25801     29.84200 -5.213843561E-01  1.822196404E-02  4.983011121E+00  3.592798791E-01 -8.498058103E+00 -2.611456526E-04       11
        1    25801  13359.13123  3.377450806E+00 -6.101950282E-02  8.516309295E-01  4.720631582E-02 -7.402608451E+00 -2.634346869E-04       11
        2    25801  13359.13123  3.377437217E+00 -6.101931442E-02  8.516304838E-01  4.720628385E-02 -7.402612226E+00 -2.634346856E-04       11
        1    25801  26629.04120 -7.871737748E-01  4.241089741E-02 -3.440257279E+00 -6.203670256E-02 -6.301719663E+00 -2.634346869E-04       11
        2    25801  26629.04120 -7.871601826E-01  4.240990378E-02 -3.440257192E+00 -6.203670087E-02 -6.301723448E+00 -2.634346856E-04       11
        1    25901     29.84200 -5.041141251E-01  1.785223547E-02  5.042795740E+00  3.635304244E-01 -4.477719967E+01 -7.321469910E-06       11
        2    25901     29.84200 -5.041327411E-01  1.785250295E-02  5.042795905E+00  3.635304363E-01 -4.477720016E+01 -7.321447555E-06       11
        1    25901  13359.13123  3.419453697E+00 -6.157955660E-02  6.505530185E-01  3.271611742E-02 -4.473643657E+01 -2.036437336E-05       11
        2    25901  13359.13123  3.419437613E+00 -6.157932961E-02  6.505528708E-01  3.271610682E-02 -4.473643715E+01 -2.036435116E-05       11
        1    25901  26629.04120 -7.938609753E-01  4.297533382E-02 -3.481045831E+00 -6.258147183E-02 -4.464020192E+01 -2.036437336E-05       11
        2    25901  26629.04120 -7.938512226E-01  4.297461611E-02 -3.481045812E+00 -6.258147143E-02 -4.464020260E+01 -2.036435116E-05       11
        1    26001     29.84200 -4.884207972E-01  1.748527481E-02  5.116764216E+00  3.688059460E-01 -1.174771785E+01  2.591230467E-04       11
        2    26001     29.84200 -4.884391907E-01  1.748553906E-02  5.116764267E+00  3.688059496E-01 -1.174771423E+01  2.591230546E-04       11
        1    26001  13359.13123  3.456408581E+00 -6.205047285E-02  4.184845076E-01  1.599563668E-02 -1.283528167E+01  2.553791884E-04       11
        2    26001  13359.13123  3.456391993E+00 -6.205023882E-02  4.184847582E-01  1.599565485E-02 -1.283527808E+01  2.553791973E-04       11
        1    26001  26629.04120 -8.022702152E-01  4.367140391E-02 -3.531275285E+00 -6.326225451E-02 -1.387850293E+01  2.553791884E-04       11
        2    26001  26629.04120 -8.022611013E-01  4.367073184E-02 -3.531275046E+00 -6.326225097E-02 -1.387849938E+01  2.553791973E-04       11
        1    26101     29.84200 -4.898537758E-01  1.756834390E-02  5.090888735E+00  3.669755532E-01  3.966351364E+01  1.259816057E-04       11
        2    26101     29.84200 -4.898725249E-01  1.756861374E-02  5.090889175E+00  3.669755848E-01  3.966351578E+01  1.259815864E-04       11
        1    26101  13359.13123  3.445845963E+00 -6.192188079E-02  5.163768719E-01  2.304696422E-02  3.911907852E+01  1.374856143E-04       11
        2    26101  13359.13123  3.445829333E+00 -6.192164568E-02  5.163769824E-01  2.304697245E-02  3.911908075E+01  1.374855956E-04       11
        1    26101  26629.04120 -8.046579806E-01  4.381013803E-02 -3.511746753E+00 -6.300008923E-02  3.856299911E+01  1.374856143E-04       11
        2    26101  26629.04120 -8.046490480E-01  4.380947915E-02 -3.511746326E+00 -6.300008267E-02  3.856300141E+01  1.374855956E-04       11
        1    26201     29.84200 -4.862586966E-01  1.768227652E-02  5.013131026E+00  3.614438969E-01  3.001520192E+01 -1.992849892E-04       11
        2    26201     29.84200 -4.862799600E-01  1.768258698E-02  5.013131774E+00  3.614439508E-01  3.001519924E+01 -1.992850062E-04       11
        1    26201  13359.13123  3.415114574E+00 -6.153947356E-02  7.812882305E-01  4.213723314E-02  3.083907965E+01 -1.902426579E-04       11
        2    26201  13359.13123  3.415095772E+00 -6.153920244E-02  7.812878661E-01  4.213720716E-02  3.083907705E+01 -1.902426758E-04       11
        1    26201  26629.04120 -8.085557900E-01  4.400057516E-02 -3.454566939E+00 -6.222495317E-02  3.163743877E+01 -1.902426579E-04       11
        2    26201  26629.04120 -8.085515472E-01  4.400025431E-02 -3.454566637E+00 -6.222494821E-02  3.163743623E+01 -1.902426758E-04       11
        1    26301     29.84200 -4.722731050E-01  1.749228003E-02  5.005799366E+00  3.609149020E-01 -2.585001660E+01 -2.159126687E-04       11
        2    26301     29.84200 -4.722960241E-01  1.749261834E-02  5.005799967E+00  3.609149454E-01 -2.585002005E+01 -2.159126567E-04       11
        1    26301  13359.13123  3.424307101E+00 -6.168122652E-02  8.040549223E-01  4.378017527E-02 -2.493918250E+01 -2.233676512E-04       11
        2    26301  13359.13123  3.424286120E+00 -6.168091971E-02  8.040544048E-01  4.378013814E-02 -2.493918600E+01 -2.233676402E-04       11
        1    26301  26629.04120 -8.068825347E-01  4.387952458E-02 -3.447159179E+00 -6.211870550E-02 -2.400390204E+01 -2.233676512E-04       11
        2    26301  26629.04120 -8.068835127E-01  4.387958001E-02 -3.447159105E+00 -6.211870398E-02 -2.400390558E+01 -2.233676402E-04       11
        1    26401     29.84200 -4.511008955E-01  1.702497900E-02  5.085713089E+00  3.666039035E-01 -4.152786517E+01  1.021401568E-04       11
        2    26401     29.84200 -4.511239716E-01  1.702532150E-02  5.085713255E+00  3.666039156E-01 -4.152786405E+01  1.021401794E-04       11
        1    26401  13359.13123  3.477649419E+00 -6.239293281E-02  5.427864326E-01  2.495343931E-02 -4.194757044E+01  8.990711934E-05       11
        2    26401  13359.13123  3.477627527E+00 -6.239261142E-02  5.427862241E-01  2.495342431E-02 -4.194756940E+01  8.990714223E-05       11
        1    26401  26629.04120 -8.074267407E-01  4.402398706E-02 -3.501426099E+00 -6.284742473E-02 -4.230703296E+01  8.990711934E-05       11
        2    26401  26629.04120 -8.074306190E-01  4.402425132E-02 -3.501426124E+00 -6.284742498E-02 -4.230703202E+01  8.990714223E-05       11
        1    26501     29.84200 -4.423777405E-01  1.681060602E-02  5.134109714E+00  3.700615325E-01  7.118995435E+00  2.647525942E-04       11
        2    26501     29.84200 -4.424004335E-01  1.681094253E-02  5.134109778E+00  3.700615370E-01  7.118999484E+00  2.647525926E-04       11
        1    26501  13359.13123  3.499580822E+00 -6.266512684E-02  3.919658325E-01  1.408583885E-02  6.001934350E+00  2.666251901E-04       11
        2    26501  13359.13123  3.499559139E+00 -6.266480933E-02  3.919659893E-01  1.408585024E-02  6.001938420E+00  2.666251896E-04       11
        1    26501  26629.04120 -8.150978823E-01  4.463492093E-02 -3.536959026E+00 -6.333480462E-02  4.912255922E+00  2.666251901E-04       11
        2    26501  26629.04120 -8.151012941E-01  4.463515132E-02 -3.536958853E+00 -6.333480205E-02  4.912259990E+00  2.666251896E-04       11
        1    26601     29.84200 -4.424358959E-01  1.692978792E-02  5.076459541E+00  3.659658632E-01  4.493971102E+01  1.891359493E-05       11
        2    26601     29.84200 -4.424593722E-01  1.693013730E-02  5.076460019E+00  3.659658976E-01  4.493971170E+01  1.891357118E-05       11
        1    26601  13359.13123  3.479269535E+00 -6.242456105E-02  5.863775153E-01  2.809060669E-02  4.484315052E+01  3.198901564E-05       11
        2    26601  13359.13123  3.479247206E+00 -6.242423214E-02  5.863775028E-01  2.809060605E-02  4.484315132E+01  3.198899210E-05       11
        1    26601  26629.04120 -8.137282005E-01  4.446866548E-02 -3.497611657E+00 -6.280570671E-02  4.472303582E+01  3.198901564E-05       11
        2    26601  26629.04120 -8.137334072E-01  4.446902561E-02 -3.497611296E+00 -6.280570107E-02  4.472303671E+01  3.198899210E-05       11
        1    26701     29.84200 -4.300290097E-01  1.688042249E-02  5.009358033E+00  3.611885638E-01  1.359920314E+01 -2.545193561E-04       11
        2    26701     29.84200 -4.300536610E-01  1.688079289E-02  5.009358814E+00  3.611886200E-01  1.359919932E+01 -2.545193656E-04       11
        1    26701  13359.13123  3.459412749E+00 -6.220057312E-02  8.128557385E-01  4.441332644E-02  1.465994047E+01 -2.502331927E-04       11
        2    26701  13359.13123  3.459388851E+00 -6.220021648E-02  8.128552992E-01  4.441329507E-02  1.465993671E+01 -2.502332033E-04       11
        1    26701  26629.04120 -8.042992382E-01  4.371280070E-02 -3.447837362E+00 -6.212988965E-02  1.570627355E+01 -2.502331927E-04       11
        2    26701  26629.04120 -8.043100709E-01  4.371356726E-02 -3.447837088E+00 -6.212988506E-02  1.570626983E+01 -2.502332033E-04       11
        1    26801     29.84200 -4.115865126E-01  1.654863350E-02  5.036882517E+00  3.631408656E-01 -3.859998611E+01 -1.327261864E-04       11
        2    26801     29.84200 -4.116110635E-01  1.654900530E-02  5.036883122E+00  3.631409093E-01 -3.859998854E+01 -1.327261662E-04       11
        1    26801  13359.13123  3.491536024E+00 -6.265773482E-02  7.232107398E-01  3.795513084E-02 -3.803462208E+01 -1.439253115E-04       11
        2    26801  13359.13123  3.491511618E+00 -6.265736793E-02  7.232101664E-01  3.795508966E-02 -3.803462457E+01 -1.439252920E-04       11
        1    26801  26629.04120 -7.906061193E-01  4.276718977E-02 -3.463144446E+00 -6.232722751E-02 -3.742770007E+01 -1.439253115E-04       11
        2    26801  26629.04120 -7.906211821E-01  4.276826192E-02 -3.463144409E+00 -6.232722652E-02 -3.742770264E+01 -1.439252920E-04       11
        1    26901     29.84200 -3.924838961E-01  1.610143268E-02  5.122773311E+00  3.692610873E-01 -3.096469923E+01  1.945089769E-04       11
        2    26901     29.84200 -3.925078203E-01  1.610179645E-02  5.122773453E+00  3.692610976E-01 -3.096469646E+01  1.945089957E-04       11
        1    26901  13359.13123  3.542295692E+00 -6.332342849E-02  4.453571906E-01  1.793410520E-02 -3.177527976E+01  1.851953789E-04       11
        2    26901  13359.13123  3.542271774E+00 -6.332306851E-02  4.453569137E-01  1.793408523E-02 -3.177527705E+01  1.851953985E-04       11
        1    26901  26629.04120 -7.910137968E-01  4.290607291E-02 -3.523121448E+00 -6.313832349E-02 -3.252849312E+01  1.851953789E-04       11
        2    26901  26629.04120 -7.910301191E-01  4.290723596E-02 -3.523121547E+00 -6.313832484E-02 -3.252849050E+01  1.851953985E-04       11
        1    27001     29.84200 -3.899541077E-01  1.604541981E-02  5.135266778E+00  3.701622849E-01  2.474508013E+01  2.233080071E-04       11
        2    27001     29.84200 -3.899780013E-01  1.604578279E-02  5.135266851E+00  3.701622901E-01  2.474508384E+01  2.233079949E-04       11
        1    27001  13359.13123  3.547611590E+00 -6.338420441E-02  4.049714135E-01  1.502102639E-02  2.379652082E+01  2.304311373E-04       11
        2    27001  13359.13123  3.547587758E+00 -6.338384625E-02  4.049714709E-01  1.502103058E-02  2.379652460E+01  2.304311261E-04       11
        1    27001  26629.04120 -7.984350317E-01  4.345739529E-02 -3.537300309E+00 -6.334087732E-02  2.285639359E+01  2.304311373E-04       11
        2    27001  26629.04120 -7.984507555E-01  4.345851501E-02 -3.537300210E+00 -6.334087583E-02  2.285639743E+01  2.304311261E-04       11
        1    27101     29.84200 -3.846088490E-01  1.611470304E-02  5.057458345E+00  3.646277790E-01  4.237226735E+01 -9.122223541E-05       11
        2    27101     29.84200 -3.846329573E-01  1.611507114E-02  5.057458845E+00  3.646278150E-01  4.237226621E+01 -9.122225970E-05       11
        1    27101  13359.13123  3.523986121E+00 -6.312002401E-02  6.599895814E-01  3.339349764E-02  4.273876078E+01 -7.876500873E-05       11
        2    27101  13359.13123  3.523961616E+00 -6.311965288E-02  6.599894746E-01  3.339349019E-02  4.273875977E+01 -7.876503332E-05       11
        1    27101  26629.04120 -7.864507202E-01  4.250415214E-02 -3.485038489E+00 -6.263754083E-02  4.307636918E+01 -7.876500873E-05       11
        2    27101  26629.04120 -7.864697677E-01  4.250551245E-02 -3.485038181E+00 -6.263753597E-02  4.307636827E+01 -7.876503332E-05       11
        1    27201     29.84200 -3.688476562E-01  1.595910910E-02  5.013852709E+00  3.615193801E-01 -5.229419511E+00 -2.643519350E-04       11
        2    27201     29.84200 -3.688710508E-01  1.595946956E-02  5.013853486E+00  3.615194362E-01 -5.229423833E+00 -2.643519339E-04       11
        1    27201  13359.13123  3.518939706E+00 -6.310288718E-02  8.087479368E-01  4.411699936E-02 -4.121613545E+00 -2.656638300E-04       11
        2    27201  13359.13123  3.518915108E+00 -6.310251081E-02  8.087474571E-01  4.411696506E-02 -4.121617854E+00 -2.656638302E-04       11
        1    27201  26629.04120 -7.624424967E-01  4.072376176E-02 -3.450187306E+00 -6.216033293E-02 -3.011499381E+00 -2.656638300E-04       11
        2    27201  26629.04120 -7.624663131E-01  4.072546751E-02 -3.450187061E+00 -6.216032876E-02 -3.011503686E+00 -2.656638302E-04       11
        1    27301     29.84200 -3.504971440E-01  1.556511920E-02  5.072260284E+00  3.656729275E-01 -4.453451269E+01 -2.670023925E-05       11
        2    27301     29.84200 -3.505191310E-01  1.556546094E-02  5.072260855E+00  3.656729688E-01 -4.453451354E+01 -2.670021431E-05       11
        1    27301  13359.13123  3.565111078E+00 -6.374216846E-02  6.206284479E-01  3.056231897E-02 -4.441256941E+01 -3.965810429E-05       11
        2    27301  13359.13123  3.565087744E+00 -6.374180918E-02  6.206278188E-01  3.056227373E-02 -4.441257034E+01 -3.965807961E-05       11
        1    27301  26629.04120 -7.438344448E-01  3.945900344E-02 -3.486421773E+00 -6.263987326E-02 -4.423659010E+01 -3.965810429E-05       11
        2    27301  26629.04120 -7.438606180E-01  3.946088022E-02 -3.486421804E+00 -6.263987330E-02 -4.423659113E+01 -3.965807961E-05       11
        1    27401     29.84200 -3.370474770E-01  1.522269940E-02  5.147970172E+00  3.710723701E-01 -1.489041353E+01  2.532938368E-04       11
        2    27401     29.84200 -3.370688881E-01  1.522303319E-02  5.147970278E+00  3.710723779E-01 -1.489040958E+01  2.532938473E-04       11
        1    27401  13359.13123  3.602957452E+00 -6.422085034E-02  3.743549539E-01  1.281672030E-02 -1.595264973E+01  2.486245477E-04       11
        2    27401  13359.13123  3.602935118E+00 -6.422050617E-02  3.743546028E-01  1.281669494E-02 -1.595264582E+01  2.486245594E-04       11
        1    27401  26629.04120 -7.495145750E-01  3.996371336E-02 -3.542799465E+00 -6.340929134E-02 -1.696795469E+01  2.486245477E-04       11
        2    27401  26629.04120 -7.495405979E-01  3.996557941E-02 -3.542799653E+00 -6.340929402E-02 -1.696795082E+01  2.486245594E-04       11
        1    27501     29.84200 -3.368654335E-01  1.527000470E-02  5.121603656E+00  3.692043077E-01  3.800283859E+01  1.428185324E-04       11
        2    27501     29.84200 -3.368869314E-01  1.527033974E-02  5.121603731E+00  3.692043131E-01  3.800284124E+01  1.428185118E-04       11
        1    27501  13359.13123  3.595328149E+00 -6.413141072E-02  4.524661763E-01  1.843897941E-02  3.738811691E+01  1.538369850E-04       11
        2    27501  13359.13123  3.595305524E+00 -6.413106202E-02  4.524661488E-01  1.843897745E-02  3.738811966E+01  1.538369651E-04       11
        1    27501  26629.04120 -7.518116485E-01  4.010217754E-02 -3.532932389E+00 -6.328864530E-02  3.676447511E+01  1.538369850E-04       11
        2    27501  26629.04120 -7.518378876E-01  4.010405922E-02 -3.532932357E+00 -6.328864478E-02  3.676447794E+01  1.538369651E-04       11
        1    27601     29.84200 -3.278046638E-01  1.528482435E-02  5.038608271E+00  3.632969979E-01  3.238209388E+01 -1.858214513E-04       11
        2    27601     29.84200 -3.278248457E-01  1.528514160E-02  5.038608762E+00  3.632970332E-01  3.238209111E+01 -1.858214715E-04       11
        1    27601  13359.13123  3.572529735E+00 -6.389364898E-02  7.228573302E-01  3.792142323E-02  3.314864004E+01 -1.761106532E-04       11
        2    27601  13359.13123  3.572507349E+00 -6.389330072E-02  7.228571732E-01  3.792141214E-02  3.314863737E+01 -1.761106742E-04       11
        1    27601  26629.04120 -7.249970973E-01  3.807173326E-02 -3.476485916E+00 -6.252791576E-02  3.388858341E+01 -1.761106532E-04       11
